image_name,x_min,y_min,x_max,y_max,class_name
./img/1559.jpg,65,5,396,376,Organic
./img/156.jpg,29,42,145,133,Inorganic
./img/156.jpg,197,99,274,160,Inorganic
./img/156.jpg,70,133,175,172,Inorganic
./img/1560.jpg,30,7,450,361,Organic
./img/1561.jpg,88,98,403,311,Organic
./img/1562.jpg,0,0,478,383,Organic
./img/1563.jpg,2,1,472,382,Organic
./img/1564.jpg,11,0,474,372,Organic
./img/1565.jpg,0,58,420,377,Organic
./img/1566.jpg,60,114,404,264,Organic
./img/1567.jpg,79,75,382,293,Organic
./img/1568.jpg,1,4,460,377,Organic
./img/1569.jpg,0,0,509,383,Organic
./img/1570.jpg,108,36,380,314,Organic
./img/1571.jpg,3,5,399,352,Organic
./img/1572.jpg,1,90,455,378,Organic
./img/1573.jpg,95,28,448,352,Organic
./img/1574.jpg,159,52,324,327,Organic
./img/1575.jpg,43,66,405,347,Organic
./img/1576.jpg,16,7,462,372,Organic
./img/1577.jpg,65,53,386,377,Organic
./img/1578.jpg,63,12,478,370,Organic
./img/1579.jpg,38,58,509,382,Organic
./img/1580.jpg,2,5,486,382,Organic
./img/1581.jpg,128,1,383,331,Organic
./img/1582.jpg,1,4,409,380,Organic
./img/1583.jpg,17,3,505,314,Inorganic
./img/1584.jpg,47,2,455,380,Organic
./img/1585.jpg,78,48,413,344,Organic
./img/1586.jpg,92,13,456,370,Organic
./img/1587.jpg,4,5,391,378,Organic
./img/1588.jpg,110,84,364,303,Organic
./img/1589.jpg,111,6,452,378,Organic
./img/159.jpg,46,21,179,180,Inorganic
./img/1590.jpg,5,4,438,274,Organic
./img/1591.jpg,136,49,402,337,Organic
./img/1592.jpg,9,13,494,380,Organic
./img/1593.jpg,28,14,438,271,Organic
./img/1594.jpg,52,77,456,328,Organic
./img/1595.jpg,62,41,399,329,Organic
./img/1596.jpg,4,7,392,362,Organic
./img/1597.jpg,5,130,471,378,Organic
./img/1598.jpg,10,69,384,354,Organic
./img/1599.jpg,12,8,351,361,Organic
./img/16.jpg,172,132,424,383,Inorganic
./img/160.jpg,254,16,274,53,Inorganic
./img/160.jpg,254,16,274,53,Inorganic
./img/160.jpg,50,25,83,63,Inorganic
./img/160.jpg,15,67,50,180,Inorganic
./img/160.jpg,56,70,113,158,Inorganic
./img/160.jpg,88,32,159,63,Inorganic
./img/1600.jpg,115,19,489,334,Organic
./img/1601.jpg,5,9,506,381,Organic
./img/1602.jpg,0,41,499,329,Organic
./img/1603.jpg,26,117,492,378,Organic
./img/1604.jpg,35,27,495,381,Organic
./img/1605.jpg,13,14,472,372,Organic
./img/1606.jpg,19,143,509,378,Organic
./img/1607.jpg,4,5,465,374,Organic
./img/1608.jpg,0,12,496,376,Organic
./img/1609.jpg,83,93,389,334,Organic
./img/161.jpg,41,23,213,176,Inorganic
./img/1610.jpg,12,4,502,321,Organic
./img/1611.jpg,76,43,453,266,Organic
./img/1612.jpg,3,3,455,316,Organic
./img/1613.jpg,50,11,506,378,Organic
./img/1614.jpg,0,4,410,374,Organic
./img/1615.jpg,33,0,504,290,Organic
./img/1616.jpg,3,2,448,360,Organic
./img/1617.jpg,116,124,506,380,Organic
./img/1618.jpg,61,4,463,363,Organic
./img/1619.jpg,4,92,508,381,Organic
./img/162.jpg,188,78,248,150,Inorganic
./img/162.jpg,89,41,149,104,Inorganic
./img/162.jpg,178,5,279,63,Inorganic
./img/1620.jpg,4,42,453,373,Organic
./img/1621.jpg,10,22,330,376,Organic
./img/1621.jpg,363,206,509,382,Organic
./img/1622.jpg,50,123,382,232,Organic
./img/1623.jpg,99,67,417,317,Inorganic
./img/1624.jpg,112,67,417,321,Organic
./img/1625.jpg,172,150,345,256,Organic
./img/1626.jpg,100,25,351,336,Organic
./img/1627.jpg,32,102,456,367,Organic
./img/1628.jpg,30,11,376,359,Organic
./img/1629.jpg,18,154,509,383,Organic
./img/163.jpg,205,115,231,129,Inorganic
./img/163.jpg,50,111,108,150,Inorganic
./img/163.jpg,122,99,133,116,Inorganic
./img/1630.jpg,74,80,412,284,Organic
./img/1631.jpg,15,16,504,376,Organic
./img/1632.jpg,81,165,473,383,Organic
./img/1633.jpg,60,14,416,266,Organic
./img/1634.jpg,5,127,371,380,Organic
./img/1635.jpg,69,96,467,322,Organic
./img/1636.jpg,133,66,338,334,Organic
./img/1637.jpg,6,5,509,378,Organic
./img/1638.jpg,17,14,448,380,Organic
./img/1639.jpg,117,96,416,302,Organic
./img/1640.jpg,3,3,440,381,Organic
./img/1641.jpg,61,11,347,377,Organic
./img/1642.jpg,26,85,443,344,Organic
./img/1643.jpg,56,71,373,339,Organic
./img/1644.jpg,118,85,412,295,Organic
./img/1645.jpg,69,124,501,378,Organic
./img/1646.jpg,89,92,311,371,Organic
./img/1647.jpg,13,14,455,365,Organic
./img/1648.jpg,72,83,408,326,Organic
./img/1649.jpg,137,66,396,329,Organic
./img/165.jpg,182,38,221,98,Inorganic
./img/165.jpg,111,114,198,143,Inorganic
./img/165.jpg,55,106,94,138,Inorganic
./img/1650.jpg,115,119,345,305,Organic
./img/1651.jpg,4,5,496,356,Organic
./img/1652.jpg,169,90,262,211,Organic
./img/1653.jpg,3,80,452,380,Organic
./img/1654.jpg,0,1,509,380,Organic
./img/1655.jpg,0,1,509,381,Organic
./img/1656.jpg,17,5,421,340,Organic
./img/1657.jpg,22,150,399,348,Organic
./img/1658.jpg,13,99,454,356,Organic
./img/1659.jpg,135,46,384,317,Organic
./img/1660.jpg,100,69,396,321,Organic
./img/1661.jpg,253,159,458,378,Organic
./img/1661.jpg,3,3,299,378,Organic
./img/1662.jpg,8,6,394,378,Organic
./img/1663.jpg,8,61,321,331,Organic
./img/1664.jpg,78,50,359,310,Organic
./img/1665.jpg,30,35,362,358,Organic
./img/1666.jpg,35,168,353,371,Organic
./img/1667.jpg,34,116,469,345,Organic
./img/1668.jpg,116,165,311,332,Organic
./img/1669.jpg,128,50,371,331,Organic
./img/167.jpg,75,40,261,132,Inorganic
./img/167.jpg,250,45,297,94,Inorganic
./img/1670.jpg,45,45,395,349,Organic
./img/1671.jpg,3,5,482,378,Organic
./img/1672.jpg,3,2,349,378,Organic
./img/1673.jpg,5,5,436,369,Organic
./img/1674.jpg,55,16,449,324,Organic
./img/1675.jpg,62,81,335,290,Organic
./img/1676.jpg,18,6,443,271,Organic
./img/1677.jpg,58,49,440,348,Organic
./img/1678.jpg,98,83,308,334,Organic
./img/1679.jpg,76,82,423,332,Organic
./img/168.jpg,98,40,172,127,Inorganic
./img/1680.jpg,70,77,421,322,Organic
./img/1681.jpg,83,14,482,340,Organic
./img/1682.jpg,69,8,394,334,Organic
./img/1683.jpg,151,61,336,242,Organic
./img/1684.jpg,70,121,359,374,Organic
./img/1685.jpg,60,5,461,376,Organic
./img/1686.jpg,38,104,407,369,Organic
./img/1687.jpg,64,6,510,383,Organic
./img/1688.jpg,17,60,417,375,Organic
./img/1689.jpg,91,110,345,289,Organic
./img/1690.jpg,70,25,457,336,Organic
./img/1691.jpg,106,29,390,355,Organic
./img/1692.jpg,157,111,377,283,Organic
./img/1693.jpg,39,22,418,362,Organic
./img/1694.jpg,4,1,497,376,Organic
./img/1695.jpg,82,2,416,375,Organic
./img/1696.jpg,49,1,392,318,Organic
./img/1697.jpg,11,9,496,373,Organic
./img/1698.jpg,35,109,448,325,Organic
./img/1699.jpg,48,15,467,378,Organic
./img/17.jpg,77,162,279,315,Inorganic
./img/170.jpg,92,55,231,162,Inorganic
./img/1700.jpg,74,6,427,365,Organic
./img/1701.jpg,28,73,374,310,Organic
./img/1702.jpg,78,62,418,313,Organic
./img/1703.jpg,125,114,350,278,Organic
./img/1704.jpg,106,92,375,305,Organic
./img/1705.jpg,106,78,342,295,Organic
./img/1706.jpg,68,0,372,303,Organic
./img/1707.jpg,170,105,360,318,Organic
./img/1708.jpg,144,0,330,368,Organic
./img/1709.jpg,0,32,504,354,Organic
./img/171.jpg,10,11,128,68,Inorganic
./img/171.jpg,147,6,219,126,Inorganic
./img/171.jpg,5,76,132,130,Inorganic
./img/171.jpg,233,19,364,66,Inorganic
./img/171.jpg,273,72,369,131,Inorganic
./img/1710.jpg,32,11,462,321,Organic
./img/1711.jpg,152,27,403,355,Organic
./img/1712.jpg,33,106,424,317,Organic
./img/1713.jpg,1,12,510,381,Inorganic
./img/1714.jpg,54,41,307,349,Organic
./img/1715.jpg,34,60,462,359,Organic
./img/1716.jpg,35,53,468,369,Organic
./img/1717.jpg,100,12,347,378,Organic
./img/1718.jpg,180,20,321,349,Organic
./img/1719.jpg,47,18,500,292,Organic
./img/172.jpg,57,40,185,158,Inorganic
./img/1720.jpg,118,119,363,374,Organic
./img/1721.jpg,1,0,453,322,Organic
./img/1722.jpg,157,66,419,364,Organic
./img/1723.jpg,17,138,511,379,Organic
./img/1724.jpg,57,85,447,318,Organic
./img/1725.jpg,74,115,384,312,Organic
./img/1726.jpg,55,100,416,312,Organic
./img/1727.jpg,51,128,352,239,Organic
./img/1728.jpg,10,2,389,370,Organic
./img/1729.jpg,49,21,453,326,Organic
./img/173.jpg,101,67,128,116,Organic
./img/173.jpg,23,77,77,108,Organic
./img/173.jpg,207,110,271,158,Organic
./img/173.jpg,105,23,146,59,Organic
./img/173.jpg,176,42,200,82,Organic
./img/173.jpg,48,15,69,54,Organic
./img/1730.jpg,43,61,462,326,Organic
./img/1731.jpg,79,26,365,317,Organic
./img/1732.jpg,59,93,368,290,Organic
./img/1733.jpg,86,26,426,353,Organic
./img/1734.jpg,143,86,404,351,Organic
./img/1735.jpg,28,81,430,304,Organic
./img/1736.jpg,64,0,501,381,Organic
./img/1737.jpg,73,98,402,270,Inorganic
./img/1738.jpg,65,11,451,372,Organic
./img/1739.jpg,49,136,345,372,Organic
./img/174.jpg,80,43,229,124,Organic
./img/1740.jpg,4,5,447,375,Organic
./img/1741.jpg,26,5,469,384,Organic
./img/1742.jpg,22,5,452,362,Organic
./img/1743.jpg,0,5,428,357,Organic
./img/1744.jpg,149,99,394,278,Organic
./img/1745.jpg,0,35,449,380,Organic
./img/1746.jpg,4,3,509,380,Organic
./img/1747.jpg,0,12,480,380,Organic
./img/1748.jpg,1,4,506,380,Organic
./img/1749.jpg,70,22,415,374,Organic
./img/175.jpg,8,49,257,138,Organic
./img/1750.jpg,8,18,444,376,Organic
./img/1751.jpg,158,96,309,258,Organic
./img/1752.jpg,49,64,448,341,Organic
./img/1753.jpg,3,2,458,383,Organic
./img/1754.jpg,56,22,424,352,Organic
./img/1755.jpg,130,42,509,383,Organic
./img/1756.jpg,56,93,487,382,Organic
./img/1757.jpg,60,75,509,382,Organic
./img/1758.jpg,4,1,281,378,Organic
./img/1759.jpg,50,86,446,276,Organic
./img/176.jpg,165,36,209,80,Organic
./img/176.jpg,32,51,92,81,Organic
./img/176.jpg,122,26,156,60,Organic
./img/176.jpg,172,117,203,150,Organic
./img/176.jpg,45,102,100,143,Organic
./img/176.jpg,218,37,267,91,Organic
./img/176.jpg,90,101,169,158,Organic
./img/1760.jpg,69,55,377,289,Organic
./img/1761.jpg,2,0,508,380,Organic
./img/1762.jpg,83,41,388,325,Organic
./img/1763.jpg,6,139,511,383,Organic
./img/1764.jpg,104,0,383,350,Organic
./img/1765.jpg,108,3,417,383,Organic
./img/1766.jpg,68,1,501,341,Organic
./img/1767.jpg,51,36,402,346,Organic
./img/1768.jpg,4,44,449,378,Organic
./img/1769.jpg,87,35,449,292,Organic
./img/177.jpg,81,30,189,118,Organic
./img/1770.jpg,193,115,341,279,Organic
./img/1771.jpg,0,1,509,371,Organic
./img/1772.jpg,2,0,500,380,Organic
./img/1773.jpg,39,53,424,353,Organic
./img/1774.jpg,1,3,506,380,Organic
./img/1775.jpg,31,35,371,380,Organic
./img/1776.jpg,4,3,511,382,Organic
./img/1777.jpg,78,1,489,383,Organic
./img/1778.jpg,4,110,436,384,Organic
./img/1779.jpg,2,0,452,378,Organic
./img/178.jpg,66,65,169,142,Organic
./img/178.jpg,179,77,206,115,Organic
./img/1780.jpg,1,136,508,379,Organic
./img/1781.jpg,86,77,511,383,Organic
./img/1782.jpg,2,0,511,383,Organic
./img/1783.jpg,107,49,429,362,Organic
./img/1784.jpg,0,16,459,383,Organic
./img/1785.jpg,31,115,383,330,Organic
./img/1786.jpg,13,4,366,382,Organic
./img/1787.jpg,23,1,479,363,Organic
./img/1788.jpg,92,73,405,304,Organic
./img/1789.jpg,3,1,509,381,Organic
./img/179.jpg,69,28,227,124,Organic
./img/1790.jpg,171,34,384,357,Organic
./img/1791.jpg,4,1,408,371,Organic
./img/1792.jpg,94,78,402,276,Organic
./img/1793.jpg,26,170,509,381,Organic
./img/1794.jpg,30,7,462,355,Organic
./img/1795.jpg,62,25,412,317,Organic
./img/1796.jpg,62,60,443,352,Organic
./img/1797.jpg,93,58,382,322,Organic
./img/1798.jpg,93,50,465,310,Organic
./img/1799.jpg,39,3,509,378,Organic
./img/18.jpg,31,60,240,299,Inorganic
./img/180.jpg,80,62,173,147,Organic
./img/1800.jpg,64,40,433,309,Organic
./img/1801.jpg,153,5,509,380,Organic
./img/1802.jpg,143,33,302,276,Organic
./img/1803.jpg,89,12,433,371,Organic
./img/1804.jpg,1,0,370,365,Organic
./img/1805.jpg,12,31,505,341,Organic
./img/1806.jpg,40,6,384,357,Organic
./img/1807.jpg,140,91,360,298,Organic
./img/1808.jpg,48,11,501,350,Organic
./img/1809.jpg,3,93,463,378,Organic
./img/181.jpg,35,44,266,157,Organic
./img/1810.jpg,70,118,393,258,Organic
./img/1811.jpg,3,71,455,374,Organic
./img/1812.jpg,26,49,485,336,Organic
./img/1813.jpg,100,82,295,337,Organic
./img/1814.jpg,105,114,336,265,Organic
./img/1815.jpg,43,2,441,366,Organic
./img/1816.jpg,8,77,426,335,Organic
./img/1817.jpg,70,60,397,271,Organic
./img/1818.jpg,26,41,447,379,Organic
./img/1819.jpg,35,4,507,378,Organic
./img/182.jpg,6,7,218,181,Inorganic
./img/1820.jpg,77,75,474,380,Organic
./img/1821.jpg,11,2,439,381,Organic
./img/1822.jpg,27,11,448,376,Organic
./img/1823.jpg,0,174,485,278,Organic
./img/1824.jpg,92,11,435,337,Organic
./img/1825.jpg,27,78,461,301,Organic
./img/1826.jpg,186,97,353,297,Organic
./img/1827.jpg,127,3,512,366,Organic
./img/1828.jpg,159,97,309,248,Organic
./img/1829.jpg,88,6,446,369,Organic
./img/183.jpg,31,7,181,162,Inorganic
./img/183.jpg,88,55,138,84,Inorganic
./img/1830.jpg,45,95,456,298,Organic
./img/1831.jpg,48,111,404,379,Organic
./img/1832.jpg,63,4,509,381,Organic
./img/1833.jpg,69,22,512,381,Organic
./img/1834.jpg,3,3,408,383,Organic
./img/1835.jpg,29,1,461,349,Organic
./img/1836.jpg,75,67,386,281,Organic
./img/1837.jpg,26,56,448,300,Organic
./img/1838.jpg,33,3,443,370,Organic
./img/1839.jpg,53,71,482,363,Organic
./img/184.jpg,68,56,174,148,Inorganic
./img/184.jpg,16,2,67,31,Inorganic
./img/1840.jpg,83,3,350,341,Organic
./img/1841.jpg,101,0,509,347,Organic
./img/1842.jpg,64,7,456,346,Organic
./img/1843.jpg,1,50,429,378,Organic
./img/1844.jpg,58,86,466,337,Organic
./img/1845.jpg,2,5,465,375,Organic
./img/1846.jpg,61,0,432,334,Organic
./img/1847.jpg,63,59,442,365,Organic
./img/1848.jpg,13,39,420,380,Organic
./img/1849.jpg,96,5,421,358,Organic
./img/185.jpg,33,54,136,208,Inorganic
./img/1850.jpg,130,228,455,376,Organic
./img/1851.jpg,22,10,436,320,Organic
./img/1852.jpg,0,27,443,356,Organic
./img/1853.jpg,4,6,507,194,Organic
./img/1854.jpg,1,1,509,378,Organic
./img/1855.jpg,0,3,294,378,Organic
./img/1856.jpg,1,5,504,378,Organic
./img/1857.jpg,26,75,490,352,Organic
./img/1858.jpg,15,36,496,367,Organic
./img/1859.jpg,97,80,464,378,Organic
./img/186.jpg,131,81,214,189,Inorganic
./img/186.jpg,81,9,150,117,Inorganic
./img/186.jpg,170,37,228,123,Inorganic
./img/1860.jpg,25,4,450,375,Organic
./img/1861.jpg,62,36,433,345,Organic
./img/1862.jpg,118,92,323,300,Organic
./img/1863.jpg,4,5,408,322,Organic
./img/1864.jpg,137,97,340,263,Organic
./img/1865.jpg,2,25,449,377,Organic
./img/1866.jpg,26,7,490,295,Organic
./img/1867.jpg,81,107,352,287,Organic
./img/1868.jpg,43,6,374,375,Organic
./img/1869.jpg,6,6,381,353,Organic
./img/1870.jpg,94,26,428,326,Organic
./img/1871.jpg,1,77,446,364,Organic
./img/1872.jpg,79,132,461,296,Organic
./img/1873.jpg,87,40,425,328,Organic
./img/1874.jpg,219,100,343,249,Organic
./img/1875.jpg,25,9,433,366,Organic
./img/1876.jpg,9,141,488,383,Organic
./img/1877.jpg,35,7,497,373,Organic
./img/1878.jpg,114,49,325,352,Organic
./img/1879.jpg,5,34,492,354,Organic
./img/188.jpg,51,68,188,170,Inorganic
./img/188.jpg,159,27,251,117,Inorganic
./img/188.jpg,64,25,133,78,Inorganic
./img/1880.jpg,5,5,418,363,Organic
./img/1881.jpg,4,5,455,249,Organic
./img/1882.jpg,106,9,446,369,Organic
./img/1883.jpg,14,5,492,358,Organic
./img/1884.jpg,65,88,435,290,Organic
./img/1885.jpg,105,61,374,344,Organic
./img/1886.jpg,57,7,509,378,Organic
./img/1887.jpg,79,19,399,364,Organic
./img/1888.jpg,31,21,507,353,Organic
./img/1889.jpg,66,76,402,369,Organic
./img/1890.jpg,10,151,392,378,Organic
./img/1891.jpg,0,0,497,351,Organic
./img/1892.jpg,86,53,428,339,Organic
./img/1893.jpg,65,7,399,370,Organic
./img/1894.jpg,111,104,358,370,Organic
./img/1895.jpg,100,43,405,360,Organic
./img/1896.jpg,20,128,485,378,Organic
./img/1897.jpg,50,124,409,326,Organic
./img/1898.jpg,69,73,395,283,Organic
./img/1899.jpg,17,63,467,350,Organic
./img/19.jpg,182,61,319,369,Inorganic
./img/190.jpg,179,23,251,76,Inorganic
./img/190.jpg,64,89,108,160,Inorganic
./img/190.jpg,17,134,75,186,Inorganic
./img/190.jpg,167,5,217,43,Inorganic
./img/1900.jpg,4,16,509,380,Organic
./img/1901.jpg,100,4,433,352,Organic
./img/1902.jpg,34,45,423,283,Organic
./img/1903.jpg,50,93,474,377,Organic
./img/1904.jpg,3,2,511,380,Organic
./img/1905.jpg,94,149,362,294,Organic
./img/1906.jpg,15,6,492,344,Organic
./img/1907.jpg,2,5,474,337,Organic
./img/1908.jpg,37,95,508,373,Organic
./img/1909.jpg,60,19,453,353,Organic
./img/191.jpg,140,95,234,154,Inorganic
./img/1910.jpg,23,13,470,378,Organic
./img/1911.jpg,0,1,289,375,Organic
./img/1912.jpg,4,1,509,379,Organic
./img/1913.jpg,33,7,469,377,Organic
./img/1914.jpg,24,0,480,375,Organic
./img/1915.jpg,147,41,351,377,Organic
./img/1916.jpg,24,91,505,364,Organic
./img/1917.jpg,48,100,407,370,Organic
./img/1918.jpg,144,94,387,290,Organic
./img/1919.jpg,99,16,438,339,Organic
./img/1920.jpg,47,4,475,375,Organic
./img/1921.jpg,5,6,406,334,Organic
./img/1922.jpg,3,29,418,343,Organic
./img/1923.jpg,1,31,502,371,Organic
./img/1924.jpg,37,0,417,340,Organic
./img/1925.jpg,27,92,421,373,Organic
./img/1926.jpg,106,87,389,260,Organic
./img/1927.jpg,116,40,463,378,Organic
./img/1928.jpg,83,40,448,339,Organic
./img/1929.jpg,4,5,404,367,Organic
./img/193.jpg,114,16,246,87,Inorganic
./img/193.jpg,108,100,156,205,Inorganic
./img/193.jpg,57,142,151,215,Inorganic
./img/193.jpg,185,164,237,237,Inorganic
./img/193.jpg,166,92,249,121,Inorganic
./img/1930.jpg,215,70,305,304,Organic
./img/1930.jpg,87,199,259,301,Organic
./img/1931.jpg,81,7,387,352,Organic
./img/1932.jpg,49,9,433,361,Organic
./img/1933.jpg,3,10,429,314,Organic
./img/1934.jpg,16,133,509,381,Organic
./img/1935.jpg,118,0,338,341,Organic
./img/1936.jpg,32,15,370,378,Organic
./img/1937.jpg,97,4,399,355,Organic
./img/1938.jpg,117,139,372,281,Organic
./img/1939.jpg,35,68,396,376,Organic
./img/1940.jpg,3,5,507,351,Organic
./img/1941.jpg,48,4,508,338,Organic
./img/1942.jpg,0,3,450,378,Organic
./img/1943.jpg,13,4,456,371,Organic
./img/1944.jpg,99,31,380,362,Organic
./img/1945.jpg,8,11,498,324,Organic
./img/1946.jpg,43,7,507,234,Organic
./img/1947.jpg,40,82,435,361,Organic
./img/1948.jpg,76,73,450,376,Organic
./img/1949.jpg,21,4,505,376,Organic
./img/195.jpg,2,4,507,378,Organic
./img/1950.jpg,45,80,490,312,Organic
./img/1951.jpg,106,87,357,282,Organic
./img/1952.jpg,98,121,294,273,Organic
./img/1953.jpg,52,18,421,349,Organic
./img/1954.jpg,57,40,441,348,Organic
./img/1955.jpg,64,4,397,361,Organic
./img/1956.jpg,86,33,408,377,Organic
./img/1957.jpg,87,14,394,374,Organic
./img/1958.jpg,147,112,388,303,Organic
./img/1959.jpg,4,9,506,378,Organic
./img/196.jpg,1,5,509,381,Organic
./img/1960.jpg,176,66,313,361,Organic
./img/1961.jpg,70,56,418,333,Organic
./img/1962.jpg,39,40,487,276,Organic
./img/1963.jpg,4,3,502,374,Organic
./img/1964.jpg,120,30,445,342,Organic
./img/1965.jpg,5,172,509,378,Organic
./img/1966.jpg,4,5,509,380,Organic
./img/1967.jpg,55,84,463,306,Organic
./img/1968.jpg,40,9,385,356,Organic
./img/1969.jpg,48,2,467,374,Organic
./img/197.jpg,0,0,506,376,Organic
./img/1970.jpg,2,1,443,332,Organic
./img/1971.jpg,123,4,424,347,Organic
./img/1972.jpg,64,28,386,363,Organic
./img/1973.jpg,83,84,330,278,Organic
./img/1974.jpg,59,38,439,342,Organic
./img/1975.jpg,72,21,421,370,Organic
./img/1976.jpg,111,67,368,256,Organic
./img/1977.jpg,93,36,328,317,Organic
./img/1978.jpg,81,69,387,236,Organic
./img/1979.jpg,57,5,423,343,Organic
./img/198.jpg,7,6,508,379,Organic
./img/1980.jpg,128,106,328,312,Organic
./img/1981.jpg,57,39,363,380,Organic
./img/1982.jpg,40,31,368,379,Organic
./img/1983.jpg,45,4,459,378,Organic
./img/1984.jpg,27,7,355,366,Organic
./img/1985.jpg,6,9,402,363,Organic
./img/1986.jpg,67,18,462,373,Organic
./img/1987.jpg,5,5,506,380,Organic
./img/1988.jpg,83,68,402,269,Organic
./img/1989.jpg,0,5,379,350,Organic
./img/199.jpg,3,2,512,381,Organic
./img/1990.jpg,52,60,452,323,Organic
./img/1991.jpg,1,3,421,380,Organic
./img/1992.jpg,59,6,406,341,Organic
./img/1993.jpg,57,18,362,364,Organic
./img/1994.jpg,86,82,340,298,Organic
./img/1995.jpg,13,55,419,373,Organic
./img/1996.jpg,140,28,338,338,Organic
./img/1997.jpg,83,61,402,368,Organic
./img/1998.jpg,94,119,442,310,Organic
./img/1999.jpg,2,6,458,369,Organic
./img/2.jpg,0,0,351,309,Inorganic
./img/20.jpg,80,113,382,264,Inorganic
./img/200.jpg,4,5,506,378,Organic
./img/2000.jpg,2,5,506,305,Organic
./img/2001.jpg,4,26,450,378,Organic
./img/2002.jpg,70,113,432,339,Organic
./img/2003.jpg,0,0,418,379,Organic
./img/2004.jpg,122,90,288,281,Organic
./img/2005.jpg,98,32,430,358,Organic
./img/2006.jpg,13,31,426,322,Organic
./img/2007.jpg,142,123,364,254,Organic
./img/2008.jpg,57,80,454,328,Organic
./img/2009.jpg,64,58,459,353,Organic
./img/201.jpg,4,4,507,378,Organic
./img/2010.jpg,154,84,307,349,Organic
./img/2011.jpg,6,5,353,335,Organic
./img/2012.jpg,166,94,392,282,Organic
./img/2013.jpg,22,5,477,356,Organic
./img/2014.jpg,103,62,399,318,Organic
./img/2015.jpg,74,18,391,348,Organic
./img/2016.jpg,54,75,507,378,Organic
./img/2017.jpg,51,61,421,352,Organic
./img/2018.jpg,40,6,503,368,Organic
./img/2019.jpg,72,17,492,364,Organic
./img/202.jpg,5,5,510,376,Organic
./img/2020.jpg,7,3,478,367,Organic
./img/2021.jpg,70,92,434,282,Organic
./img/2022.jpg,35,49,477,313,Organic
./img/2023.jpg,52,5,470,353,Organic
./img/2024.jpg,4,2,199,334,Organic
./img/2024.jpg,212,103,505,340,Organic
./img/2025.jpg,130,75,385,314,Organic
./img/2026.jpg,0,17,461,381,Organic
./img/2027.jpg,46,4,443,278,Organic
./img/2028.jpg,137,109,319,271,Organic
./img/2029.jpg,5,5,509,381,Organic
./img/203.jpg,3,2,508,383,Organic
./img/2030.jpg,57,3,374,369,Organic
./img/2031.jpg,4,173,508,381,Organic
./img/2032.jpg,25,31,382,358,Organic
./img/2033.jpg,106,102,280,294,Organic
./img/2034.jpg,70,1,431,322,Organic
./img/2035.jpg,83,79,410,329,Organic
./img/2036.jpg,0,156,470,263,Organic
./img/2037.jpg,0,3,441,376,Organic
./img/2038.jpg,139,40,365,297,Organic
./img/2039.jpg,109,81,418,366,Organic
./img/204.jpg,0,0,506,382,Organic
./img/2040.jpg,32,6,408,369,Organic
./img/2041.jpg,74,18,372,368,Organic
./img/2042.jpg,74,58,347,303,Organic
./img/2043.jpg,127,7,426,335,Organic
./img/2044.jpg,2,2,506,371,Organic
./img/2045.jpg,3,40,468,325,Organic
./img/2046.jpg,143,31,321,355,Organic
./img/2047.jpg,143,50,373,332,Organic
./img/2048.jpg,52,1,417,357,Organic
./img/2049.jpg,62,5,404,341,Organic
./img/205.jpg,1,0,509,381,Organic
./img/2050.jpg,75,73,423,281,Organic
./img/2051.jpg,147,118,392,315,Organic
./img/2052.jpg,135,139,379,283,Organic
./img/2053.jpg,88,2,403,363,Organic
./img/2054.jpg,93,45,428,309,Organic
./img/2055.jpg,114,57,386,358,Organic
./img/2056.jpg,43,69,410,354,Organic
./img/2057.jpg,128,63,355,309,Organic
./img/2058.jpg,96,101,298,263,Organic
./img/2059.jpg,126,0,509,381,Organic
./img/206.jpg,106,4,509,379,Organic
./img/2060.jpg,69,5,461,341,Organic
./img/2061.jpg,119,4,510,381,Organic
./img/2062.jpg,162,1,284,378,Organic
./img/2063.jpg,18,24,457,315,Organic
./img/2064.jpg,69,4,463,357,Organic
./img/2065.jpg,65,51,433,338,Organic
./img/2066.jpg,10,83,465,368,Organic
./img/2067.jpg,57,5,449,257,Organic
./img/2068.jpg,8,4,438,348,Organic
./img/2069.jpg,96,50,473,380,Organic
./img/207.jpg,2,12,505,378,Organic
./img/2070.jpg,96,70,507,378,Organic
./img/2071.jpg,90,19,364,343,Organic
./img/2072.jpg,145,117,308,269,Organic
./img/2073.jpg,75,34,433,357,Organic
./img/2074.jpg,3,4,477,375,Organic
./img/2075.jpg,13,17,421,351,Organic
./img/2076.jpg,128,107,316,305,Organic
./img/2077.jpg,33,9,422,373,Organic
./img/2078.jpg,17,77,420,326,Organic
./img/2079.jpg,103,36,332,349,Organic
./img/208.jpg,6,5,505,383,Organic
./img/2080.jpg,51,33,399,312,Organic
./img/2081.jpg,1,0,299,378,Organic
./img/2082.jpg,87,7,452,369,Organic
./img/2083.jpg,3,2,509,383,Organic
./img/2084.jpg,2,2,509,379,Organic
./img/2085.jpg,4,3,509,381,Organic
./img/2086.jpg,1,78,435,379,Organic
./img/2087.jpg,3,101,511,378,Organic
./img/2088.jpg,17,5,428,354,Organic
./img/2089.jpg,41,86,442,343,Organic
./img/209.jpg,2,2,510,378,Organic
./img/2090.jpg,3,1,415,334,Organic
./img/2091.jpg,47,78,420,377,Organic
./img/2092.jpg,39,5,483,376,Organic
./img/2093.jpg,0,0,500,381,Organic
